Date,Type,Value,Limit
2022-04-01,VAR,2992.5265500000114,2500.0
2022-04-04,VAR,2992.5265500000114,2500.0
2022-04-05,VAR,2992.5265500000114,2500.0
2022-04-06,VAR,2992.5265500000114,2500.0
2022-04-07,VAR,2992.5265500000114,2500.0
2022-04-08,VAR,2992.5265500000114,2500.0
2022-04-11,VAR,2992.5265500000114,2500.0
2022-04-12,VAR,2992.5265500000114,2500.0
2022-04-13,VAR,2992.5265500000114,2500.0
2022-04-14,VAR,2992.5265500000114,2500.0
2022-04-18,VAR,2992.5265500000114,2500.0
2022-04-19,VAR,2992.5265500000114,2500.0
2022-04-20,VAR,2992.5265500000114,2500.0
2022-04-21,VAR,2992.5265500000114,2500.0
2022-04-22,VAR,2992.5265500000114,2500.0
2022-04-25,VAR,2992.5265500000114,2500.0
2022-04-26,VAR,2992.5265500000114,2500.0
2022-04-27,VAR,2992.5265500000114,2500.0
2022-04-28,VAR,2992.5265500000114,2500.0
2022-04-29,VAR,2992.5265500000114,2500.0
2022-05-02,VAR,2992.5265500000114,2500.0
2022-05-03,VAR,2992.5265500000114,2500.0
2022-05-04,VAR,2992.5265500000114,2500.0
2022-05-05,VAR,2992.5265500000114,2500.0
2022-05-06,VAR,2992.5265500000114,2500.0
2022-05-09,VAR,2992.5265500000114,2500.0
2022-05-10,VAR,2992.5265500000114,2500.0
2022-05-11,VAR,2992.5265500000114,2500.0
2022-05-12,VAR,2992.5265500000114,2500.0
2022-05-13,VAR,2992.5265500000114,2500.0
2022-05-16,VAR,2992.5265500000114,2500.0
2022-05-17,VAR,2992.5265500000114,2500.0
2022-05-18,VAR,2992.5265500000114,2500.0
2022-05-19,VAR,2992.5265500000114,2500.0
2022-05-20,VAR,2992.5265500000114,2500.0
2022-05-23,VAR,2992.5265500000114,2500.0
2022-05-24,VAR,2992.5265500000114,2500.0
2022-05-25,VAR,2992.5265500000114,2500.0
2022-05-26,VAR,2992.5265500000114,2500.0
2022-05-27,VAR,2992.5265500000114,2500.0
2022-05-31,VAR,2992.5265500000114,2500.0
2022-06-01,VAR,2992.5265500000114,2500.0
2022-06-02,VAR,2992.5265500000114,2500.0
2022-06-03,VAR,2992.5265500000114,2500.0
2022-06-06,VAR,2992.5265500000114,2500.0
2022-06-07,VAR,2992.5265500000114,2500.0
2022-06-08,VAR,2992.5265500000114,2500.0
2022-06-09,VAR,2992.5265500000114,2500.0
2022-06-10,VAR,2992.5265500000114,2500.0
2022-06-13,VAR,2992.5265500000114,2500.0
2022-06-14,VAR,2992.5265500000114,2500.0
2022-06-15,VAR,2992.5265500000114,2500.0
2022-06-16,VAR,2992.5265500000114,2500.0
2022-06-17,VAR,2992.5265500000114,2500.0
2022-06-21,VAR,2992.5265500000114,2500.0
2022-06-22,VAR,2992.5265500000114,2500.0
2022-06-23,VAR,2992.5265500000114,2500.0
2022-06-24,VAR,2992.5265500000114,2500.0
2022-06-27,VAR,2992.5265500000114,2500.0
2022-06-28,VAR,2992.5265500000114,2500.0
2022-06-29,VAR,2992.5265500000114,2500.0
2022-06-30,VAR,2992.5265500000114,2500.0
2022-07-01,VAR,2992.5265500000114,2500.0
2022-07-05,VAR,2992.5265500000114,2500.0
2022-07-06,VAR,2992.5265500000114,2500.0
2022-07-07,VAR,2992.5265500000114,2500.0
2022-07-08,VAR,2992.5265500000114,2500.0
2022-07-11,VAR,2992.5265500000114,2500.0
2022-07-12,VAR,2992.5265500000114,2500.0
2022-07-13,VAR,2992.5265500000114,2500.0
2022-07-14,VAR,2992.5265500000114,2500.0
2022-07-15,VAR,2992.5265500000114,2500.0
2022-07-18,VAR,2992.5265500000114,2500.0
2022-07-19,VAR,2992.5265500000114,2500.0
2022-07-20,VAR,2992.5265500000114,2500.0
2022-07-21,VAR,2992.5265500000114,2500.0
2022-07-22,VAR,2992.5265500000114,2500.0
2022-07-25,VAR,2992.5265500000114,2500.0
2022-07-26,VAR,2992.5265500000114,2500.0
2022-07-27,VAR,2992.5265500000114,2500.0
2022-07-28,VAR,2992.5265500000114,2500.0
2022-07-29,VAR,2992.5265500000114,2500.0
2022-08-01,VAR,2992.5265500000114,2500.0
2022-08-02,VAR,2992.5265500000114,2500.0
2022-08-03,VAR,2992.5265500000114,2500.0
2022-08-04,VAR,2992.5265500000114,2500.0
2022-08-05,VAR,2992.5265500000114,2500.0
2022-08-08,VAR,2992.5265500000114,2500.0
2022-08-09,VAR,2992.5265500000114,2500.0
2022-08-10,VAR,2992.5265500000114,2500.0
2022-08-11,VAR,2992.5265500000114,2500.0
2022-08-12,VAR,2992.5265500000114,2500.0
2022-08-15,VAR,2992.5265500000114,2500.0
2022-08-16,VAR,2992.5265500000114,2500.0
2022-08-17,VAR,2992.5265500000114,2500.0
2022-08-18,VAR,2992.5265500000114,2500.0
2022-08-19,VAR,2992.5265500000114,2500.0
2022-08-22,VAR,2992.5265500000114,2500.0
2022-08-23,VAR,2992.5265500000114,2500.0
2022-08-24,VAR,2992.5265500000114,2500.0
2022-08-25,VAR,2992.5265500000114,2500.0
2022-08-26,VAR,3045.0895993499935,2500.0
2022-08-29,VAR,3045.0895993499935,2500.0
2022-08-30,VAR,3045.0895993499935,2500.0
2022-08-31,VAR,3045.0895993499935,2500.0
2022-09-01,VAR,3045.0895993499935,2500.0
2022-09-02,VAR,3045.0895993499935,2500.0
2022-09-06,VAR,3045.0895993499935,2500.0
2022-09-07,VAR,3045.0895993499935,2500.0
2022-09-08,VAR,3045.0895993499935,2500.0
2022-09-09,VAR,3045.0895993499935,2500.0
2022-09-12,VAR,3045.0895993499935,2500.0
2022-09-13,VAR,3128.0443664999875,2500.0
2022-09-14,VAR,3128.0443664999875,2500.0
2022-09-15,VAR,3128.0443664999875,2500.0
2022-09-16,VAR,3128.0443664999875,2500.0
2022-09-19,VAR,3128.0443664999875,2500.0
2022-09-20,VAR,3128.0443664999875,2500.0
2022-09-21,VAR,3128.0443664999875,2500.0
2022-09-22,VAR,3128.0443664999875,2500.0
2022-09-23,VAR,3128.0443664999875,2500.0
2022-09-26,VAR,3128.0443664999875,2500.0
2022-09-27,VAR,3128.0443664999875,2500.0
2022-09-28,VAR,3128.0443664999875,2500.0
2022-09-29,VAR,3128.0443664999875,2500.0
2022-09-30,VAR,3128.0443664999875,2500.0
2022-10-03,VAR,3128.0443664999875,2500.0
2022-10-04,VAR,3128.0443664999875,2500.0
2022-10-05,VAR,3128.0443664999875,2500.0
2022-10-06,VAR,3128.0443664999875,2500.0
2022-10-07,VAR,3128.0443664999875,2500.0
2022-10-10,VAR,3128.0443664999875,2500.0
2022-10-11,VAR,3128.0443664999875,2500.0
2022-10-12,VAR,3128.0443664999875,2500.0
2022-10-13,VAR,3128.0443664999875,2500.0
2022-10-14,VAR,3128.0443664999875,2500.0
2022-10-17,VAR,3128.0443664999875,2500.0
2022-10-18,VAR,3128.0443664999875,2500.0
2022-10-19,VAR,3128.0443664999875,2500.0
2022-10-20,VAR,3128.0443664999875,2500.0
2022-10-21,VAR,3128.0443664999875,2500.0
2022-10-24,VAR,3128.0443664999875,2500.0
2022-10-25,VAR,3128.0443664999875,2500.0
2022-10-26,VAR,3128.0443664999875,2500.0
2022-10-27,VAR,3128.0443664999875,2500.0
2022-10-28,VAR,3128.0443664999875,2500.0
2022-10-31,VAR,3128.0443664999875,2500.0
2022-11-01,VAR,3128.0443664999875,2500.0
2022-11-02,VAR,3128.0443664999875,2500.0
2022-11-03,VAR,3128.0443664999875,2500.0
2022-11-04,VAR,3128.0443664999875,2500.0
2022-11-07,VAR,3128.0443664999875,2500.0
2022-11-08,VAR,3128.0443664999875,2500.0
2022-11-09,VAR,3128.0443664999875,2500.0
2022-11-10,VAR,3128.0443664999875,2500.0
2022-11-11,VAR,3128.0443664999875,2500.0
2022-11-14,VAR,3128.0443664999875,2500.0
2022-11-15,VAR,3128.0443664999875,2500.0
2022-11-16,VAR,3128.0443664999875,2500.0
2022-11-17,VAR,3128.0443664999875,2500.0
2022-11-18,VAR,3128.0443664999875,2500.0
2022-11-21,VAR,3128.0443664999875,2500.0
2022-11-22,VAR,3128.0443664999875,2500.0
2022-11-23,VAR,3045.0895993499935,2500.0
2022-11-25,VAR,3045.0895993499935,2500.0
2022-11-28,VAR,3045.0895993499935,2500.0
2022-11-29,VAR,3045.0895993499935,2500.0
2022-11-30,VAR,3045.0895993499935,2500.0
2022-12-01,VAR,3045.0895993499935,2500.0
2022-12-02,VAR,3045.0895993499935,2500.0
2022-12-05,VAR,3045.0895993499935,2500.0
2022-12-06,VAR,3045.0895993499935,2500.0
2022-12-07,VAR,3045.0895993499935,2500.0
2022-12-08,VAR,3045.0895993499935,2500.0
2022-12-09,VAR,3045.0895993499935,2500.0
2022-12-12,VAR,3045.0895993499935,2500.0
2022-12-13,VAR,3045.0895993499935,2500.0
2022-12-14,VAR,3045.0895993499935,2500.0
2022-12-15,VAR,3045.0895993499935,2500.0
2022-12-16,VAR,3045.0895993499935,2500.0
2022-12-19,VAR,3045.0895993499935,2500.0
2022-12-20,VAR,3045.0895993499935,2500.0
2022-12-21,VAR,3045.0895993499935,2500.0
2022-12-22,VAR,3045.0895993499935,2500.0
2022-12-23,VAR,3045.0895993499935,2500.0
2022-12-27,VAR,3045.0895993499935,2500.0
2022-12-28,DRAWDOWN,0.20255858725164722,0.2
2022-12-28,VAR,3045.0895993499935,2500.0
2022-12-29,VAR,3045.0895993499935,2500.0
2022-12-30,VAR,3045.0895993499935,2500.0
2023-01-03,VAR,3045.0895993499935,2500.0
2023-01-04,VAR,3009.276925249993,2500.0
2023-01-05,VAR,3009.276925249993,2500.0
2023-01-06,VAR,3009.276925249993,2500.0
2023-01-09,VAR,3009.276925249993,2500.0
2023-01-10,VAR,3009.276925249993,2500.0
2023-01-11,VAR,3009.276925249993,2500.0
2023-01-12,VAR,3009.276925249993,2500.0
2023-01-13,VAR,3009.276925249993,2500.0
2023-01-17,VAR,3009.276925249993,2500.0
2023-01-18,VAR,3009.276925249993,2500.0
2023-01-19,VAR,3009.276925249993,2500.0
2023-01-20,VAR,3009.276925249993,2500.0
2023-01-23,VAR,3009.276925249993,2500.0
2023-01-24,VAR,3009.276925249993,2500.0
2023-01-25,VAR,3009.276925249993,2500.0
2023-01-26,VAR,3009.276925249993,2500.0
2023-01-27,VAR,3009.276925249993,2500.0
2023-01-30,VAR,3009.276925249993,2500.0
2023-01-31,VAR,3009.276925249993,2500.0
2023-02-01,VAR,3009.276925249993,2500.0
2023-02-02,VAR,2572.1962878499953,2500.0
2023-02-03,VAR,2572.1962878499953,2500.0
2023-02-06,VAR,2572.1962878499953,2500.0
2023-02-07,VAR,2572.1962878499953,2500.0
2023-02-08,VAR,2572.1962878499953,2500.0
2023-02-09,VAR,2572.1962878499953,2500.0
2023-02-10,VAR,2572.1962878499953,2500.0
2023-02-13,VAR,2572.1962878499953,2500.0
2023-02-14,VAR,2572.1962878499953,2500.0
2023-02-15,VAR,2572.1962878499953,2500.0
2023-02-16,VAR,2572.1962878499953,2500.0
2023-02-17,VAR,2572.1962878499953,2500.0
2023-02-21,VAR,2825.113034099998,2500.0
2023-02-22,VAR,2825.113034099998,2500.0
2023-02-23,VAR,2825.113034099998,2500.0
2023-02-24,VAR,2825.113034099998,2500.0
2023-02-27,VAR,2825.113034099998,2500.0
2023-02-28,VAR,2825.113034099998,2500.0
2023-03-01,VAR,2825.113034099998,2500.0
2023-03-02,VAR,2825.113034099998,2500.0
2023-03-03,VAR,2825.113034099998,2500.0
2023-03-06,VAR,2825.113034099998,2500.0
2023-03-07,VAR,2825.113034099998,2500.0
2023-03-08,VAR,2825.113034099998,2500.0
2023-03-09,VAR,2825.113034099998,2500.0
2023-03-10,VAR,2825.113034099998,2500.0
2023-03-13,VAR,2825.113034099998,2500.0
2023-03-14,VAR,2825.113034099998,2500.0
2023-03-15,VAR,2825.113034099998,2500.0
2023-03-16,VAR,2825.113034099998,2500.0
2023-03-17,VAR,2825.113034099998,2500.0
2023-03-20,VAR,2825.113034099998,2500.0
2023-03-21,VAR,2825.113034099998,2500.0
2023-03-22,VAR,2825.113034099998,2500.0
2023-03-23,VAR,2825.113034099998,2500.0
2023-03-24,VAR,2825.113034099998,2500.0
2023-03-27,VAR,2825.113034099998,2500.0
2023-03-28,VAR,2825.113034099998,2500.0
2023-03-29,VAR,2825.113034099998,2500.0
2023-03-30,VAR,2825.113034099998,2500.0
2023-03-31,VAR,2825.113034099998,2500.0
2023-04-03,VAR,2825.113034099998,2500.0
2023-04-04,VAR,2825.113034099998,2500.0
2023-04-05,VAR,2825.113034099998,2500.0
2023-04-06,VAR,2825.113034099998,2500.0
2023-04-10,VAR,2825.113034099998,2500.0
2023-04-11,VAR,2825.113034099998,2500.0
2023-04-12,VAR,2825.113034099998,2500.0
2023-04-13,VAR,2825.113034099998,2500.0
2023-04-14,VAR,2825.113034099998,2500.0
2023-04-17,VAR,2825.113034099998,2500.0
2023-04-18,VAR,2825.113034099998,2500.0
2023-04-19,VAR,2825.113034099998,2500.0
2023-04-20,VAR,2825.113034099998,2500.0
2023-04-21,VAR,2825.113034099998,2500.0
2023-04-24,VAR,2825.113034099998,2500.0
2023-04-25,VAR,2825.113034099998,2500.0
2023-04-26,VAR,2825.113034099998,2500.0
2023-04-27,VAR,2825.113034099998,2500.0
2023-04-28,VAR,2825.113034099998,2500.0
2023-05-01,VAR,2825.113034099998,2500.0
2023-05-02,VAR,2825.113034099998,2500.0
2023-05-03,VAR,2825.113034099998,2500.0
2023-05-04,VAR,2825.113034099998,2500.0
2023-05-05,VAR,2825.113034099998,2500.0
2023-05-08,VAR,2825.113034099998,2500.0
2023-05-09,VAR,2825.113034099998,2500.0
2023-05-10,VAR,2825.113034099998,2500.0
2023-05-11,VAR,2825.113034099998,2500.0
2023-05-12,VAR,2825.113034099998,2500.0
2023-05-15,VAR,2825.113034099998,2500.0
2023-05-16,VAR,2825.113034099998,2500.0
2023-05-17,VAR,2825.113034099998,2500.0
2023-05-18,VAR,2825.113034099998,2500.0
2023-05-19,VAR,2825.113034099998,2500.0
2023-05-22,VAR,2825.113034099998,2500.0
2023-05-23,VAR,2825.113034099998,2500.0
2023-05-24,VAR,2825.113034099998,2500.0
2023-05-25,VAR,2825.113034099998,2500.0
2023-05-26,VAR,2825.113034099998,2500.0
2023-05-30,VAR,2825.113034099998,2500.0
2023-05-31,VAR,2825.113034099998,2500.0
2023-06-01,VAR,2825.113034099998,2500.0
2023-06-02,VAR,2825.113034099998,2500.0
2023-06-05,VAR,2825.113034099998,2500.0
2023-06-06,VAR,2825.113034099998,2500.0
2023-06-07,VAR,2825.113034099998,2500.0
2023-06-08,VAR,2825.113034099998,2500.0
2023-06-09,VAR,2825.113034099998,2500.0
2023-06-12,VAR,2825.113034099998,2500.0
2023-06-13,VAR,2825.113034099998,2500.0
2023-06-14,VAR,2825.113034099998,2500.0
2023-06-15,VAR,2825.113034099998,2500.0
2023-06-16,VAR,2825.113034099998,2500.0
2023-06-20,VAR,2825.113034099998,2500.0
2023-06-21,VAR,2825.113034099998,2500.0
2023-06-22,VAR,2825.113034099998,2500.0
2023-06-23,VAR,2825.113034099998,2500.0
2023-06-26,VAR,2825.113034099998,2500.0
2023-06-27,VAR,2825.113034099998,2500.0
2023-06-28,VAR,2825.113034099998,2500.0
2023-06-29,VAR,2825.113034099998,2500.0
2023-06-30,VAR,2825.113034099998,2500.0
2023-07-03,VAR,2825.113034099998,2500.0
2023-07-05,VAR,2825.113034099998,2500.0
2023-07-06,VAR,2825.113034099998,2500.0
2023-07-07,VAR,2825.113034099998,2500.0
2023-07-10,VAR,2825.113034099998,2500.0
2023-07-11,VAR,2825.113034099998,2500.0
2023-07-12,VAR,2825.113034099998,2500.0
2023-07-13,VAR,2825.113034099998,2500.0
2023-07-14,VAR,2825.113034099998,2500.0
2023-07-17,VAR,2825.113034099998,2500.0
2023-07-18,VAR,2825.113034099998,2500.0
2023-07-19,VAR,2825.113034099998,2500.0
2023-07-20,VAR,2825.113034099998,2500.0
2023-07-21,VAR,2825.113034099998,2500.0
2023-07-24,VAR,2825.113034099998,2500.0
2023-07-25,VAR,2825.113034099998,2500.0
2023-07-26,VAR,2825.113034099998,2500.0
2023-07-27,VAR,2825.113034099998,2500.0
2023-07-28,VAR,2825.113034099998,2500.0
2023-07-31,VAR,2825.113034099998,2500.0
2023-08-01,VAR,2825.113034099998,2500.0
2023-08-02,VAR,2825.113034099998,2500.0
2023-08-03,VAR,2825.113034099998,2500.0
2023-08-04,VAR,2825.113034099998,2500.0
2023-08-07,VAR,2825.113034099998,2500.0
2023-08-08,VAR,2825.113034099998,2500.0
2023-08-09,VAR,2825.113034099998,2500.0
2023-08-10,VAR,2825.113034099998,2500.0
2023-08-11,VAR,2825.113034099998,2500.0
2023-08-14,VAR,2825.113034099998,2500.0
2023-08-15,VAR,2825.113034099998,2500.0
2023-08-16,VAR,2825.113034099998,2500.0
2023-08-17,VAR,2825.113034099998,2500.0
2023-08-18,VAR,2825.113034099998,2500.0
2023-08-21,VAR,2825.113034099998,2500.0
2023-08-22,VAR,2825.113034099998,2500.0
2023-08-23,VAR,2825.113034099998,2500.0
2023-08-24,VAR,2825.113034099998,2500.0
2023-08-25,VAR,2569.888529999988,2500.0
2023-08-28,VAR,2569.888529999988,2500.0
2023-08-29,VAR,2569.888529999988,2500.0
2023-08-30,VAR,2569.888529999988,2500.0
2023-08-31,VAR,2569.888529999988,2500.0
2023-09-01,VAR,2569.888529999988,2500.0
2023-09-05,VAR,2569.888529999988,2500.0
2023-09-06,VAR,2569.888529999988,2500.0
2023-09-07,VAR,2569.888529999988,2500.0
2023-09-08,VAR,2569.888529999988,2500.0
2023-09-11,VAR,2569.888529999988,2500.0
2024-07-24,VAR,2524.9571099999916,2500.0
2024-07-25,VAR,2524.9571099999916,2500.0
2024-07-26,VAR,2524.9571099999916,2500.0
2024-07-29,VAR,2524.9571099999916,2500.0
2024-07-30,VAR,2524.9571099999916,2500.0
2024-07-31,VAR,2524.9571099999916,2500.0
2024-08-01,VAR,2524.9571099999916,2500.0
2024-08-02,VAR,2546.6310299999896,2500.0
2024-08-05,VAR,2894.7362700000085,2500.0
2024-08-06,VAR,2894.7362700000085,2500.0
2024-08-07,VAR,2894.7362700000085,2500.0
2024-08-08,VAR,2894.7362700000085,2500.0
2024-08-09,VAR,2894.7362700000085,2500.0
2024-08-12,VAR,2894.7362700000085,2500.0
2024-08-13,VAR,2894.7362700000085,2500.0
2024-08-14,VAR,2894.7362700000085,2500.0
2024-08-15,VAR,2894.7362700000085,2500.0
2024-08-16,VAR,2894.7362700000085,2500.0
2024-08-19,VAR,2894.7362700000085,2500.0
2024-08-20,VAR,2894.7362700000085,2500.0
2024-08-21,VAR,2894.7362700000085,2500.0
2024-08-22,VAR,2894.7362700000085,2500.0
2024-08-23,VAR,2894.7362700000085,2500.0
2024-08-26,VAR,2894.7362700000085,2500.0
2024-08-27,VAR,2894.7362700000085,2500.0
2024-08-28,VAR,2894.7362700000085,2500.0
2024-08-29,VAR,2894.7362700000085,2500.0
2024-08-30,VAR,2894.7362700000085,2500.0
2024-09-03,VAR,3456.771960000028,2500.0
2024-09-04,VAR,3456.771960000028,2500.0
2024-09-05,VAR,3456.771960000028,2500.0
2024-09-06,VAR,3456.771960000028,2500.0
2024-09-09,VAR,3456.771960000028,2500.0
2024-09-10,VAR,3456.771960000028,2500.0
2024-09-11,VAR,3456.771960000028,2500.0
2024-09-12,VAR,3456.771960000028,2500.0
2024-09-13,VAR,3456.771960000028,2500.0
2024-09-16,VAR,3456.771960000028,2500.0
2024-09-17,VAR,3456.771960000028,2500.0
2024-09-18,VAR,3456.771960000028,2500.0
2024-09-19,VAR,3456.771960000028,2500.0
2024-09-20,VAR,3456.771960000028,2500.0
2024-09-23,VAR,3456.771960000028,2500.0
2024-09-24,VAR,3456.771960000028,2500.0
2024-09-25,VAR,3456.771960000028,2500.0
2024-09-26,VAR,3456.771960000028,2500.0
2024-09-27,VAR,3456.771960000028,2500.0
2024-09-30,VAR,3456.771960000028,2500.0
2024-10-01,VAR,3456.771960000028,2500.0
2024-10-02,VAR,3456.771960000028,2500.0
2024-10-03,VAR,3456.771960000028,2500.0
2024-10-04,VAR,3456.771960000028,2500.0
2024-10-07,VAR,3456.771960000028,2500.0
2024-10-08,VAR,3456.771960000028,2500.0
2024-10-09,VAR,3456.771960000028,2500.0
2024-10-10,VAR,3456.771960000028,2500.0
2024-10-11,VAR,3456.771960000028,2500.0
2024-10-14,VAR,3456.771960000028,2500.0
2024-10-15,VAR,3456.771960000028,2500.0
2024-10-16,VAR,3456.771960000028,2500.0
2024-10-17,VAR,3456.771960000028,2500.0
2024-10-18,VAR,3456.771960000028,2500.0
2024-10-21,VAR,3456.771960000028,2500.0
2024-10-22,VAR,3456.771960000028,2500.0
2024-10-23,VAR,3456.771960000028,2500.0
2024-10-24,VAR,3456.771960000028,2500.0
2024-10-25,VAR,3456.771960000028,2500.0
2024-10-28,VAR,3456.771960000028,2500.0
2024-10-29,VAR,3456.771960000028,2500.0
2024-10-30,VAR,3456.771960000028,2500.0
2024-10-31,VAR,3658.417740000013,2500.0
2024-11-01,VAR,3658.417740000013,2500.0
2024-11-04,VAR,3658.417740000013,2500.0
2024-11-05,VAR,3658.417740000013,2500.0
2024-11-06,VAR,3658.417740000013,2500.0
2024-11-07,VAR,3658.417740000013,2500.0
2024-11-08,VAR,3658.417740000013,2500.0
2024-11-11,VAR,3658.417740000013,2500.0
2024-11-12,VAR,3658.417740000013,2500.0
2024-11-13,VAR,3658.417740000013,2500.0
2024-11-14,VAR,3658.417740000013,2500.0
2024-11-15,VAR,3658.417740000013,2500.0
2024-11-18,VAR,3658.417740000013,2500.0
2024-11-19,VAR,3658.417740000013,2500.0
2024-11-20,VAR,3658.417740000013,2500.0
2024-11-21,VAR,3658.417740000013,2500.0
2024-11-22,VAR,3658.417740000013,2500.0
2024-11-25,VAR,3658.417740000013,2500.0
2024-11-26,VAR,3658.417740000013,2500.0
2024-11-27,VAR,3658.417740000013,2500.0
2024-11-29,VAR,3658.417740000013,2500.0
2024-12-02,VAR,3658.417740000013,2500.0
2024-12-03,VAR,3658.417740000013,2500.0
2024-12-04,VAR,3658.417740000013,2500.0
2024-12-05,VAR,3658.417740000013,2500.0
2024-12-06,VAR,3658.417740000013,2500.0
2024-12-09,VAR,3658.417740000013,2500.0
2024-12-10,VAR,3658.417740000013,2500.0
2024-12-11,VAR,3658.417740000013,2500.0
2024-12-12,VAR,3658.417740000013,2500.0
2024-12-13,VAR,3658.417740000013,2500.0
2024-12-16,VAR,3658.417740000013,2500.0
2024-12-17,VAR,3658.417740000013,2500.0
2024-12-18,VAR,3842.983110000008,2500.0
2024-12-19,VAR,3842.983110000008,2500.0
2024-12-20,VAR,3842.983110000008,2500.0
2024-12-23,VAR,3842.983110000008,2500.0
2024-12-24,VAR,3842.983110000008,2500.0
2024-12-26,VAR,3842.983110000008,2500.0
2024-12-27,VAR,3842.983110000008,2500.0
2024-12-30,VAR,3842.983110000008,2500.0
2024-12-31,VAR,3842.983110000008,2500.0
2025-01-02,VAR,3842.983110000008,2500.0
2025-01-03,VAR,3842.983110000008,2500.0
2025-01-06,VAR,3842.983110000008,2500.0
2025-01-07,VAR,3842.983110000008,2500.0
2025-01-08,VAR,3842.983110000008,2500.0
2025-01-10,VAR,3842.983110000008,2500.0
2025-01-13,VAR,3842.983110000008,2500.0
2025-01-14,VAR,3842.983110000008,2500.0
2025-01-15,VAR,3842.983110000008,2500.0
2025-01-16,VAR,3842.983110000008,2500.0
2025-01-17,VAR,3842.983110000008,2500.0
2025-01-21,VAR,3842.983110000008,2500.0
2025-01-22,VAR,3842.983110000008,2500.0
2025-01-23,VAR,3842.983110000008,2500.0
2025-01-24,VAR,3842.983110000008,2500.0
2025-01-27,VAR,3842.983110000008,2500.0
2025-01-28,VAR,3842.983110000008,2500.0
2025-01-29,VAR,3842.983110000008,2500.0
2025-01-30,VAR,3842.983110000008,2500.0
2025-01-31,VAR,3842.983110000008,2500.0
2025-02-03,VAR,3842.983110000008,2500.0
2025-02-04,VAR,3842.983110000008,2500.0
2025-02-05,VAR,3842.983110000008,2500.0
2025-02-06,VAR,3842.983110000008,2500.0
2025-02-07,VAR,3842.983110000008,2500.0
2025-02-10,VAR,3842.983110000008,2500.0
2025-02-11,VAR,3842.983110000008,2500.0
2025-02-12,VAR,3842.983110000008,2500.0
2025-02-13,VAR,3842.983110000008,2500.0
2025-02-14,VAR,3842.983110000008,2500.0
2025-02-18,VAR,3842.983110000008,2500.0
2025-02-19,VAR,3842.983110000008,2500.0
2025-02-20,VAR,3842.983110000008,2500.0
2025-02-21,VAR,3842.983110000008,2500.0
2025-02-24,VAR,3842.983110000008,2500.0
2025-02-25,VAR,3842.983110000008,2500.0
2025-02-26,VAR,3842.983110000008,2500.0
2025-02-27,VAR,3842.983110000008,2500.0
2025-02-28,VAR,3842.983110000008,2500.0
2025-03-03,VAR,3842.983110000008,2500.0
2025-03-04,VAR,3842.983110000008,2500.0
2025-03-05,VAR,3842.983110000008,2500.0
2025-03-06,VAR,3842.983110000008,2500.0
2025-03-07,VAR,3842.983110000008,2500.0
2025-03-10,VAR,4459.367309999998,2500.0
2025-03-11,VAR,4459.367309999998,2500.0
2025-03-12,VAR,4459.367309999998,2500.0
2025-03-13,VAR,4459.367309999998,2500.0
2025-03-14,VAR,4459.367309999998,2500.0
2025-03-17,VAR,4459.367309999998,2500.0
2025-03-18,VAR,4459.367309999998,2500.0
2025-03-19,VAR,4459.367309999998,2500.0
2025-03-20,VAR,4459.367309999998,2500.0
2025-03-21,VAR,4459.367309999998,2500.0
2025-03-24,VAR,4459.367309999998,2500.0
2025-03-25,VAR,4459.367309999998,2500.0
2025-03-26,VAR,4459.367309999998,2500.0
2025-03-27,VAR,4459.367309999998,2500.0
2025-03-28,VAR,4459.367309999998,2500.0
2025-03-31,VAR,4459.367309999998,2500.0
2025-04-01,VAR,4459.367309999998,2500.0
2025-04-02,VAR,4459.367309999998,2500.0
2025-04-03,VAR,4459.367309999998,2500.0
2025-04-04,VAR,4459.367309999998,2500.0
2025-04-07,VAR,4459.367309999998,2500.0
2025-04-08,VAR,4459.367309999998,2500.0
2025-04-09,VAR,4459.367309999998,2500.0
2025-04-10,VAR,4459.367309999998,2500.0
2025-04-11,VAR,4459.367309999998,2500.0
2025-04-14,VAR,4459.367309999998,2500.0
2025-04-15,VAR,4459.367309999998,2500.0
2025-04-16,VAR,4459.367309999998,2500.0
2025-04-17,VAR,4459.367309999998,2500.0
2025-04-21,VAR,4459.367309999998,2500.0
2025-04-22,VAR,4459.367309999998,2500.0
2025-04-23,VAR,4459.367309999998,2500.0
2025-04-24,VAR,4459.367309999998,2500.0
2025-04-25,VAR,4459.367309999998,2500.0
2025-04-28,VAR,4459.367309999998,2500.0
2025-04-29,VAR,4459.367309999998,2500.0
2025-04-30,VAR,4459.367309999998,2500.0
2025-05-01,VAR,4459.367309999998,2500.0
2025-05-02,VAR,4459.367309999998,2500.0
2025-05-05,VAR,4459.367309999998,2500.0
2025-05-06,VAR,4459.367309999998,2500.0
2025-05-07,VAR,4459.367309999998,2500.0
2025-05-08,VAR,4459.367309999998,2500.0
2025-05-09,VAR,4459.367309999998,2500.0
2025-05-12,VAR,4459.367309999998,2500.0
2025-05-13,VAR,4459.367309999998,2500.0
2025-05-14,VAR,4459.367309999998,2500.0
2025-05-15,VAR,4459.367309999998,2500.0
2025-05-16,VAR,4459.367309999998,2500.0
2025-05-19,VAR,4459.367309999998,2500.0
2025-05-20,VAR,4459.367309999998,2500.0
2025-05-21,VAR,4459.367309999998,2500.0
2025-05-22,VAR,4459.367309999998,2500.0
2025-05-23,VAR,4459.367309999998,2500.0
