Date,Cash,MarketValue,Equity,RealizedPnL,UnrealizedPnL,GrossExposure,NetExposure,Drawdown,DailyPnL,VaR
2020-08-11,26.655191599994396,107212.54500000001,107239.2001916,612.9008236000506,6764.299368000009,107212.54500000001,107212.54500000001,0.21360609177873707,-894.929999999993,7540.515359999996
2020-08-12,26.655191599994396,108708.81,108735.46519159999,612.9008236000506,8260.564368000005,108708.81,108708.81,0.20263385700840686,1496.2649999999849,7540.515359999996
2020-08-13,26.655191599994396,108520.095,108546.75019159999,612.9008236000506,8071.8493679999965,108520.095,108520.095,0.20401771968292162,-188.7149999999965,7540.515359999996
2020-08-14,26.655191599994396,108523.545,108550.20019159999,612.9008236000506,8075.299367999994,108523.545,108523.545,0.2039924205481042,3.4499999999970896,7540.515359999996
2020-08-17,26.655191599994396,108860.265,108886.92019159999,612.9008236000506,8412.019367999992,108860.265,108860.265,0.20152322498992056,336.72000000000116,7540.515359999996
2020-08-18,26.655191599994396,109097.97,109124.62519159999,612.9008236000506,8649.724368000001,109097.97,109097.97,0.19978011460099787,237.70500000000175,7540.515359999996
2020-08-19,26.655191599994396,108641.88,108668.53519159999,612.9008236000506,8193.634367999999,108641.88,108641.88,0.20312466022386544,-456.0899999999965,7540.515359999996
2020-08-20,26.655191599994396,108979.29000000001,109005.9451916,612.9008236000506,8531.044368000003,108979.29000000001,108979.29000000001,0.2006504048387183,337.4100000000035,7540.515359999996
2020-08-21,26.655191599994396,109369.14,109395.79519159999,612.9008236000506,8920.894368000001,109369.14,109369.14,0.19779160260434592,389.84999999999127,7540.515359999996
2020-08-24,26.655191599994396,110478.31499999999,110504.97019159998,612.9008236000506,10030.069367999991,110478.31499999999,110478.31499999999,0.18965793076053414,1109.1749999999884,7540.515359999996
2020-08-25,26.655191599994396,110864.715,110891.37019159998,612.9008236000506,10416.469367999995,110864.715,110864.715,0.1868244276609791,386.40000000000873,7540.515359999996
2020-08-26,26.655191599994396,111971.12999999999,111997.78519159998,612.9008236000506,11522.884367999992,111971.12999999999,111971.12999999999,0.17871099512502125,1106.4149999999936,7540.515359999996
2020-08-27,26.655191599994396,112218.49500000001,112245.1501916,612.9008236000506,11770.249368000006,112218.49500000001,112218.49500000001,0.17689704715860957,247.3650000000198,7540.515359999996
2020-08-28,26.655191599994396,112945.065,112971.72019159999,612.9008236000506,12496.819368000004,112945.065,112945.065,0.17156904936605358,726.5699999999924,7540.515359999996
2020-08-31,26.655191599994396,112535.205,112561.86019159999,612.9008236000506,12086.959368000007,112535.205,112535.205,0.17457458658236724,-409.8600000000006,7540.515359999996
2020-09-01,26.655191599994396,113596.08,113622.73519159999,612.9008236000506,13147.834368000003,113596.08,113596.08,0.16679510262599978,1060.875,7540.515359999996
2020-09-02,26.655191599994396,115233.45,115260.10519159999,612.9008236000506,14785.204367999997,115233.45,115233.45,0.15478813324163557,1637.3699999999953,7540.515359999996
2020-09-03,26.655191599994396,111270.78,111297.43519159999,612.9008236000506,10822.534368,111270.78,111270.78,0.1838467194929646,-3962.6699999999983,7540.515359999996
2020-09-04,26.655191599994396,110362.74,110389.3951916,612.9008236000506,9914.494368,110362.74,110362.74,0.19050545177691877,-908.0399999999936,7540.515359999996
2020-09-08,26.655191599994396,107348.13,107374.78519159999,612.9008236000506,6899.884367999999,107348.13,107348.13,0.21261183578041115,-3014.6100000000006,7540.515359999996
2020-09-09,26.655191599994396,109468.155,109494.81019159999,612.9008236000506,9019.909367999993,109468.155,109468.155,0.19706551743508496,2120.024999999994,7540.515359999996
2020-09-10,26.655191599994396,107569.62,107596.27519159998,612.9008236000506,7121.374367999998,107569.62,107569.62,0.21098763132513057,-1898.5350000000035,7540.515359999996
2020-09-11,26.655191599994396,107625.165,107651.82019159998,612.9008236000506,7176.919367999998,107625.165,107625.165,0.21058031525456958,55.544999999998254,7540.515359999996
2020-09-14,26.655191599994396,109039.66500000001,109066.3201916,612.9008236000506,8591.419368000006,109039.66500000001,109039.66500000001,0.20020766997941283,1414.5000000000146,7540.515359999996
2020-09-15,26.655191599994396,109593.735,109620.39019159999,612.9008236000506,9145.489368000004,109593.735,109593.735,0.19614462892772958,554.0699999999924,7540.515359999996
2020-09-16,26.655191599994396,109154.895,109181.55019159999,612.9008236000506,8706.649368000008,109154.895,109154.895,0.19936267887650985,-438.8399999999965,7540.515359999996
2020-09-17,26.655191599994396,108193.725,108220.3801916,612.9008236000506,7745.479368000007,108193.725,108193.725,0.20641101783665286,-961.1699999999983,7540.515359999996
2020-09-18,26.655191599994396,106948.62,106975.27519159998,612.9008236000506,6500.374367999994,106948.62,106948.62,0.21554147559227252,-1245.1050000000105,7540.515359999996
2020-09-21,26.655191599994396,105763.2,105789.85519159999,612.9008236000506,5314.9543680000015,105763.2,105763.2,0.2242342583155501,-1185.4199999999983,7540.515359999996
2020-09-22,26.655191599994396,106836.495,106863.15019159998,612.9008236000506,6388.249367999998,106836.495,106836.495,0.21636369747383982,1073.2949999999983,7540.515359999996
2020-09-23,26.655191599994396,104360.08499999999,104386.74019159998,612.9008236000506,3911.839367999999,104360.08499999999,104360.08499999999,0.23452341644580918,-2476.4100000000035,7540.515359999996
2020-09-24,26.655191599994396,104640.91500000001,104667.5701916,612.9008236000506,4192.669368000006,104640.91500000001,104640.91500000001,0.2324640668716682,280.8300000000163,7540.515359999996
2020-09-25,26.655191599994396,106327.62000000001,106354.2751916,612.9008236000506,5879.37436800001,106327.62000000001,106327.62000000001,0.22009531985941436,1686.7050000000017,7540.515359999996
2020-09-28,26.655191599994396,108094.365,108121.0201916,612.9008236000506,7646.119368000003,108094.365,108094.365,0.20713963291939558,1766.7449999999953,7540.515359999996
2020-09-29,26.655191599994396,107509.59000000001,107536.2451916,612.9008236000506,7061.3443680000055,107509.59000000001,107509.59000000001,0.21142783627095418,-584.7749999999942,7540.515359999996
2020-09-30,26.655191599994396,108322.06499999999,108348.72019159998,612.9008236000506,7873.819367999992,108322.06499999999,108322.06499999999,0.20546989002144367,812.4749999999767,7540.515359999996
2020-10-01,26.655191599994396,109015.86,109042.51519159999,612.9008236000506,8567.614368,109015.86,109015.86,0.20038223400965333,693.7950000000128,7540.515359999996
2020-10-02,26.655191599994396,107979.48,108006.13519159998,612.9008236000506,7531.234367999994,107979.48,107979.48,0.2079820941088169,-1036.3800000000047,7540.515359999996
2020-10-05,26.655191599994396,109898.02500000001,109924.6801916,612.9008236000506,9449.779368000007,109898.02500000001,109898.02500000001,0.19391324523682996,1918.5450000000128,7540.515359999996
2020-10-06,26.655191599994396,108335.865,108362.5201916,612.9008236000506,7887.619367999999,108335.865,108335.865,0.2053686934821737,-1562.1600000000035,7540.515359999996
2020-10-07,26.655191599994396,110217.84,110244.49519159998,612.9008236000506,9769.594367999995,110217.84,110217.84,0.19156801543925195,1881.9749999999913,7540.515359999996
2020-10-08,26.655191599994396,111194.535,111221.19019159999,612.9008236000506,10746.289368,111194.535,111194.535,0.18440583037243033,976.695000000007,7540.515359999996
2020-10-09,26.655191599994396,112189.17,112215.82519159999,612.9008236000506,11740.924367999993,112189.17,112189.17,0.17711208980455803,994.6349999999948,7540.515359999996
2020-10-12,26.655191599994396,113994.555,114021.21019159998,612.9008236000506,13546.309367999995,113994.555,113994.555,0.16387305255458376,1805.3849999999948,7540.515359999996
2020-10-13,26.655191599994396,113249.01,113275.66519159998,612.9008236000506,12800.764367999995,113249.01,113249.01,0.1693401955886358,-745.5449999999983,7540.515359999996
2020-10-14,26.655191599994396,112538.655,112565.31019159999,612.9008236000506,12090.409368000004,112538.655,112538.655,0.17454928744754983,-710.3549999999959,7540.515359999996
2020-10-15,26.655191599994396,112403.76,112430.41519159998,612.9008236000506,11955.514367999998,112403.76,112403.76,0.17553848361891233,-134.89500000000407,7540.515359999996
2020-10-16,26.655191599994396,112334.41500000001,112361.0701916,612.9008236000506,11886.16936800001,112334.41500000001,112334.41500000001,0.1760469962287431,-69.34499999998661,7540.515359999996
2020-10-19,26.655191599994396,110627.355,110654.01019159998,612.9008236000506,10179.109367999998,110627.355,110627.355,0.18856500813642002,-1707.0600000000122,7540.515359999996
2020-10-20,26.655191599994396,111066.885,111093.54019159998,612.9008236000506,10618.639367999998,111066.885,111066.885,0.18534189836067624,439.52999999999884,7540.515359999996
2020-10-21,26.655191599994396,110858.505,110885.16019159999,612.9008236000506,10410.259368000003,110858.505,110858.505,0.18686996610365045,-208.3799999999901,7540.515359999996
2020-10-22,26.655191599994396,111468.81,111495.46519159999,612.9008236000506,11020.564368000005,111468.81,111468.81,0.1823945491544427,610.304999999993,7540.515359999996
2020-10-23,26.655191599994396,111842.44499999999,111869.10019159998,612.9008236000506,11394.199367999994,111842.44499999999,111842.44499999999,0.17965465285371232,373.63499999999476,7540.515359999996
2020-10-26,26.655191599994396,109778.31,109804.96519159999,612.9008236000506,9330.064367999994,109778.31,109778.31,0.19479112521499575,-2064.1349999999948,7540.515359999996
2020-10-27,26.655191599994396,109398.12,109424.77519159998,612.9008236000506,8949.874368000003,109398.12,109398.12,0.19757908987187933,-380.1900000000023,7540.515359999996
2020-10-28,26.655191599994396,105660.73499999999,105687.39019159997,612.9008236000506,5212.489367999992,105660.73499999999,105660.73499999999,0.2249856426196286,-3737.3850000000093,7540.515359999996
2020-10-29,26.655191599994396,106737.48000000001,106764.1351916,612.9008236000506,6289.234368000006,106737.48000000001,106737.48000000001,0.21708978264310066,1076.7450000000244,7540.515359999996
2020-10-30,26.655191599994396,105621.405,105648.06019159999,612.9008236000506,5173.1593680000005,105621.405,105621.405,0.22527405275654752,-1116.0750000000116,7540.515359999996
2020-11-02,26.655191599994396,106807.17,106833.82519159999,612.9008236000506,6358.924368000005,106807.17,106807.17,0.21657874011978817,1185.7649999999994,7540.515359999996
2020-11-03,26.655191599994396,108689.48999999999,108716.14519159998,612.9008236000506,8241.24436799999,108689.48999999999,108689.48999999999,0.20277553216338465,1882.3199999999924,7540.515359999996
2020-11-04,26.655191599994396,111115.53,111142.18519159999,612.9008236000506,10667.284368000004,111115.53,111115.53,0.18498518055975008,2426.040000000008,7540.515359999996
2020-11-05,26.655191599994396,113285.235,113311.89019159999,612.9008236000506,12836.989368,113285.235,113285.235,0.1690745546730525,2169.7050000000017,7540.515359999996
2020-11-06,26.655191599994396,113259.015,113285.67019159999,612.9008236000506,12810.769367999992,113259.015,113259.015,0.16926682809766516,-26.220000000001164,7540.515359999996
2020-11-09,26.655191599994396,114688.35,114715.0051916,612.9008236000506,14240.104368000002,114688.35,114688.35,0.15878539654279342,1429.3350000000064,7540.515359999996
2020-11-10,26.655191599994396,114517.575,114544.23019159999,612.9008236000506,14069.329368,114517.575,114517.575,0.16003770371625753,-170.77500000000873,7540.515359999996
2020-11-11,26.655191599994396,115365.24,115391.8951916,612.9008236000506,14916.994368,115365.24,115365.24,0.1538217062916087,847.6650000000081,7540.515359999996
2020-11-12,26.655191599994396,114245.715,114272.37019159998,612.9008236000506,13797.469367999998,114245.715,114245.715,0.16203127553987298,-1119.5250000000087,7540.515359999996
2020-11-13,26.655191599994396,115831.33499999999,115857.99019159998,612.9008236000506,15383.089367999999,115831.33499999999,115831.33499999999,0.1504037931777706,1585.6199999999953,7540.515359999996
2020-11-16,26.655191599994396,117271.02,117297.67519159999,612.9008236000506,16822.774368,117271.02,117271.02,0.13984646421844646,1439.6850000000122,7540.515359999996
2020-11-17,26.655191599994396,116646.225,116672.8801916,612.9008236000506,16197.979368000008,116646.225,116646.225,0.14442813753388759,-624.7949999999983,7540.515359999996
2020-11-18,26.655191599994396,115236.55500000001,115263.2101916,612.9008236000506,14788.309368000002,115236.55500000001,115236.55500000001,0.15476536402029978,-1409.6699999999983,7540.515359999996
2020-11-19,26.655191599994396,115729.215,115755.87019159998,612.9008236000506,15280.969368000002,115729.215,115729.215,0.15115264756836724,492.65999999998894,7540.515359999996
2020-11-20,26.655191599994396,114936.74999999999,114963.40519159997,612.9008236000506,14488.504367999993,114936.74999999999,114936.74999999999,0.1569638588359368,-792.4650000000111,7540.515359999996
2020-11-23,26.655191599994396,115623.29999999999,115649.95519159998,612.9008236000506,15175.054367999996,115623.29999999999,115623.29999999999,0.1519293310072632,686.5500000000029,7540.515359999996
2020-11-24,26.655191599994396,117485.955,117512.61019159999,612.9008236000506,17037.709367999996,117485.955,117485.955,0.13827032811931902,1862.6550000000134,7540.515359999996
2020-11-25,26.655191599994396,117300.34499999999,117327.00019159997,612.9008236000506,16852.099367999992,117300.34499999999,117300.34499999999,0.13963142157249822,-185.61000000001513,7540.515359999996
2020-11-27,26.655191599994396,117634.305,117660.96019159998,612.9008236000506,17186.059368,117634.305,117634.305,0.13718246532216852,333.9600000000064,7540.515359999996
2020-11-30,26.655191599994396,117105.765,117132.42019159999,612.9008236000506,16657.519368000005,117105.765,117105.765,0.1410582927762026,-528.5399999999936,7540.515359999996
2020-12-01,26.655191599994396,118390.20000000001,118416.8551916,612.9008236000506,17941.95436800001,118390.20000000001,118390.20000000001,0.13163942488366395,1284.4350000000122,7540.515359999996
2020-12-02,26.655191599994396,118641.35999999999,118668.01519159997,612.9008236000506,18193.11436799999,118641.35999999999,118641.35999999999,0.1297976478689534,251.1599999999744,7540.515359999996
2020-12-03,26.655191599994396,118608.23999999999,118634.89519159998,612.9008236000506,18159.994367999992,118608.23999999999,118608.23999999999,0.13004051956320092,-33.11999999999534,7540.515359999996
2020-12-04,26.655191599994396,119631.85500000001,119658.5101916,612.9008236000506,19183.609368000005,119631.85500000001,119631.85500000001,0.12253426626286182,1023.6150000000198,7540.515359999996
2020-12-07,26.655191599994396,119380.695,119407.3501916,612.9008236000506,18932.449368,119380.695,119380.695,0.12437604327757258,-251.1600000000035,7540.515359999996
2020-12-08,26.655191599994396,119733.975,119760.6301916,612.9008236000506,19285.729368000004,119733.975,119733.975,0.12178541187226517,353.27999999999884,7540.515359999996
2020-12-09,26.655191599994396,118661.025,118687.68019159998,612.9008236000506,18212.779368,118661.025,118661.025,0.12965344280049385,-1072.9500000000116,7540.515359999996
2020-12-10,26.655191599994396,118621.34999999999,118648.00519159998,612.9008236000506,18173.104367999997,118621.34999999999,118621.34999999999,0.1299443828508946,-39.67500000000291,7540.515359999996
2020-12-11,26.655191599994396,118482.315,118508.97019159999,612.9008236000506,18034.069368000008,118482.315,118482.315,0.13096393798403796,-139.03499999998894,7540.515359999996
2020-12-14,26.655191599994396,117954.465,117981.12019159998,612.9008236000506,17506.219368,117954.465,117954.465,0.13483470561110864,-527.8500000000058,7540.515359999996
2020-12-15,26.655191599994396,119546.64,119573.29519159999,612.9008236000506,19098.394368,119546.64,119546.64,0.12315915489285305,1592.175000000003,7540.515359999996
2020-12-16,26.655191599994396,119733.975,119760.6301916,612.9008236000506,19285.729368000004,119733.975,119733.975,0.12178541187226517,187.3350000000064,7540.515359999996
2020-12-17,26.655191599994396,120400.86,120427.51519159999,612.9008236000506,19952.614368,120400.86,120400.86,0.11689508911205113,666.8849999999948,7540.515359999996
2020-12-18,26.655191599994396,119922.00000000001,119948.6551916,612.9008236000506,19473.75436800001,119922.00000000001,119922.00000000001,0.1204066090247138,-478.85999999998603,7540.515359999996
2020-12-21,26.655191599994396,119492.81999999999,119519.47519159998,612.9008236000506,19044.574367999998,119492.81999999999,119492.81999999999,0.12355382139600539,-429.1800000000221,7540.515359999996
2020-12-22,26.655191599994396,119288.23499999999,119314.89019159997,612.9008236000506,18839.98936799999,119288.23499999999,119288.23499999999,0.12505406009068054,-204.5850000000064,7540.515359999996
2020-12-23,26.655191599994396,119397.59999999999,119424.25519159998,612.9008236000506,18949.354367999997,119397.59999999999,119397.59999999999,0.12425207751696717,109.36500000000524,7540.515359999996
2020-12-24,26.655191599994396,119866.455,119893.11019159999,612.9008236000506,19418.209368000007,119866.455,119866.455,0.12081392509527493,468.8550000000105,7540.515359999996
2020-12-28,26.655191599994396,120892.83,120919.48519159999,612.9008236000506,20444.584367999996,120892.83,120892.83,0.11328743248708201,1026.375,7540.515359999996
2020-12-29,26.655191599994396,120665.13,120691.78519159999,612.9008236000506,20216.884368000006,120665.13,120665.13,0.11495717538503403,-227.6999999999971,7540.515359999996
2020-12-30,26.655191599994396,120833.83499999999,120860.49019159998,612.9008236000506,20385.589367999997,120833.83499999999,120833.83499999999,0.11372004769246055,168.7049999999872,7540.515359999996
2020-12-31,26.655191599994396,121447.93500000001,121474.5901916,612.9008236000506,20999.68936800001,121447.93500000001,121447.93500000001,0.10921680169495337,614.1000000000204,7540.515359999996
2021-01-04,26.655191599994396,119796.42,119823.07519159999,612.9008236000506,19348.174367999996,119796.42,119796.42,0.1213274975320693,-1651.515000000014,7540.515359999996
2021-01-05,26.655191599994396,120622.34999999999,120649.00519159998,612.9008236000506,20174.104368,120622.34999999999,120622.34999999999,0.11527088465677057,825.929999999993,7540.515359999996
2021-01-06,26.655191599994396,121341.67499999999,121368.33019159998,612.9008236000506,20893.429367999994,121341.67499999999,121341.67499999999,0.10999601504733118,719.3249999999971,7540.515359999996
2021-01-07,26.655191599994396,123145.33499999999,123171.99019159998,612.9008236000506,22697.089367999994,123145.33499999999,123145.33499999999,0.09676962736476556,1803.6600000000035,7540.515359999996
2021-01-08,26.655191599994396,123844.65000000001,123871.3051916,612.9008236000506,23396.40436800001,123844.65000000001,123844.65000000001,0.09164149273726727,699.3150000000169,7540.515359999996
2021-01-11,26.655191599994396,123013.545,123040.20019159999,612.9008236000506,22565.299367999993,123013.545,123013.545,0.0977360543147923,-831.1050000000105,7540.515359999996
2021-01-12,26.655191599994396,123039.075,123065.73019159999,612.9008236000506,22590.829368,123039.075,123039.075,0.09754884071714315,25.529999999998836,7540.515359999996
2021-01-13,26.655191599994396,123369.23999999999,123395.89519159998,612.9008236000506,22920.994367999996,123369.23999999999,123369.23999999999,0.09512771351511273,330.1649999999936,7540.515359999996
2021-01-14,26.655191599994396,122937.29999999999,122963.95519159998,612.9008236000506,22489.054367999994,122937.29999999999,122937.29999999999,0.09829516519425814,-431.9400000000023,7540.515359999996
2021-01-15,26.655191599994396,122042.02500000001,122068.6801916,612.9008236000506,21593.779368000003,122042.02500000001,122042.02500000001,0.10486029067938762,-895.2749999999796,7540.515359999996
2021-01-19,26.655191599994396,123000.09,123026.74519159998,612.9008236000506,22551.844368,123000.09,123000.09,0.09783472094058039,958.0649999999878,7540.515359999996
2021-01-20,26.655191599994396,124697.14499999999,124723.80019159998,612.9008236000506,24248.89936799999,124697.14499999999,124697.14499999999,0.08539007652387423,1697.054999999993,7540.515359999996
2021-01-21,26.655191599994396,124812.37499999999,124839.03019159997,612.9008236000506,24364.129367999994,124812.37499999999,124812.37499999999,0.08454508542097125,115.22999999999593,7540.515359999996
2021-01-22,26.655191599994396,124373.19,124399.84519159999,612.9008236000506,23924.944368000004,124373.19,124373.19,0.08776566528323318,-439.1849999999831,7540.515359999996
2021-01-25,26.655191599994396,124862.40000000001,124889.0551916,612.9008236000506,24414.154368000007,124862.40000000001,124862.40000000001,0.08417824796611799,489.2100000000064,7540.515359999996
2021-01-26,26.655191599994396,124667.12999999999,124693.78519159998,612.9008236000506,24218.884367999995,124667.12999999999,124667.12999999999,0.0856101789967861,-195.27000000001863,7540.515359999996
2021-01-27,26.655191599994396,121623.195,121649.8501916,612.9008236000506,21174.949368,121623.195,121623.195,0.1079316056462267,-3043.934999999983,7540.515359999996
2021-01-28,26.655191599994396,122669.925,122696.58019159999,612.9008236000506,22221.679368,122669.925,122669.925,0.10025584814261082,1046.729999999996,7540.515359999996
2021-01-29,26.655191599994396,120209.73000000001,120236.3851916,612.9008236000506,19761.48436800001,120209.73000000001,120209.73000000001,0.11829666118093807,-2460.1949999999924,7540.515359999996
2021-02-01,26.655191599994396,122210.385,122237.04019159998,612.9008236000506,21762.139368000004,122210.385,122210.385,0.10362569290029591,2000.6549999999843,7540.515359999996
2021-02-02,26.655191599994396,123940.90500000001,123967.5601916,612.9008236000506,23492.659368000008,123940.90500000001,123940.90500000001,0.09093564687586024,1730.5200000000186,7540.515359999996
2021-02-03,26.655191599994396,124039.92,124066.57519159999,612.9008236000506,23591.674368,124039.92,124039.92,0.09020956170659938,99.01499999998487,7540.515359999996
2021-02-04,26.655191599994396,125450.28000000001,125476.9351916,612.9008236000506,25002.034368000008,125450.28000000001,125450.28000000001,0.07986727539322358,1410.3600000000151,7540.515359999996
2021-02-05,26.655191599994396,125940.87,125967.52519159998,612.9008236000506,25492.624367999997,125940.87,125940.87,0.07626973842218158,490.58999999998196,7540.515359999996
2021-02-08,26.655191599994396,126849.94499999999,126876.60019159998,612.9008236000506,26401.699367999994,126849.94499999999,126849.94499999999,0.06960341639778216,909.0749999999971,7540.515359999996
2021-02-09,26.655191599994396,126764.385,126791.04019159998,612.9008236000506,26316.139367999996,126764.385,126764.385,0.07023083494125502,-85.55999999999767,7540.515359999996
2021-02-10,26.655191599994396,126707.115,126733.7701916,612.9008236000506,26258.869368,126707.115,126707.115,0.07065080057922471,-57.26999999998952,7540.515359999996
2021-02-11,26.655191599994396,126915.84000000001,126942.4951916,612.9008236000506,26467.594368000005,126915.84000000001,126915.84000000001,0.06912020292276863,208.72500000000582,7540.515359999996
2021-02-12,26.655191599994396,127543.05,127569.70519159999,612.9008236000506,27094.804368,127543.05,127543.05,0.06452082021295533,627.2099999999919,7540.515359999996
2021-02-16,26.655191599994396,127430.925,127457.58019159999,612.9008236000506,26982.679368000005,127430.925,127430.925,0.06534304209452263,-112.125,7540.515359999996
2021-02-17,26.655191599994396,127461.28499999999,127487.94019159998,612.9008236000506,27013.03936799999,127461.28499999999,127461.28499999999,0.06512040970812912,30.35999999998603,7540.515359999996
2021-02-18,26.655191599994396,126918.94499999999,126945.60019159998,612.9008236000506,26470.69936799999,126918.94499999999,126918.94499999999,0.06909743370143305,-542.3399999999965,7540.515359999996
2021-02-19,26.655191599994396,126691.935,126718.59019159999,612.9008236000506,26243.689368000007,126691.935,126691.935,0.07076211677242157,-227.00999999999476,7540.515359999996
2021-02-22,26.655191599994396,125716.62000000001,125743.2751916,612.9008236000506,25268.374368000004,125716.62000000001,125716.62000000001,0.07791418218531607,-975.3149999999878,7540.515359999996
2021-02-23,26.655191599994396,125872.215,125898.87019159998,612.9008236000506,25423.969367999995,125872.215,125872.215,0.07677319120504894,155.5949999999866,7540.515359999996
2021-02-24,26.655191599994396,127262.90999999999,127289.56519159998,612.9008236000506,26814.664367999994,127262.90999999999,127262.90999999999,0.0665751099601328,1390.6949999999924,7486.019105950001
2021-02-25,26.655191599994396,124194.82500000001,124221.4801916,612.9008236000506,23746.579368000006,124194.82500000001,124194.82500000001,0.08907363055329555,-3068.0849999999773,7486.019105950001
2021-02-26,26.655191599994396,123554.84999999999,123581.50519159998,612.9008236000506,23106.604368,123554.84999999999,123554.84999999999,0.09376662006193363,-639.9750000000204,7486.019105950001
2021-03-01,26.655191599994396,126549.10500000001,126575.7601916,612.9008236000506,26100.85936800001,126549.10500000001,126549.10500000001,0.07180950095386412,2994.255000000019,7486.019105950001
2021-03-02,26.655191599994396,125562.06,125588.71519159999,612.9008236000506,25113.814367999992,125562.06,125562.06,0.07904758342513815,-987.0450000000128,7486.019105950001
2021-03-03,26.655191599994396,123898.125,123924.78019159999,612.9008236000506,23449.879368,123898.125,123898.125,0.09124935614759679,-1663.9349999999977,7486.019105950001
2021-03-04,26.655191599994396,122365.635,122392.29019159998,612.9008236000506,21917.389367999996,122365.635,122365.635,0.10248723183351043,-1532.4900000000052,7486.019105950001
2021-03-05,26.655191599994396,124614.69,124641.34519159999,612.9008236000506,24166.444368,124614.69,124614.69,0.08599472584601131,2249.0550000000076,4758.10126905
2021-03-08,26.655191599994396,123997.83,124024.48519159999,612.9008236000506,23549.584367999996,123997.83,123997.83,0.09051821115137232,-616.8600000000006,4758.10126905
2021-03-09,26.655191599994396,125763.88500000001,125790.5401916,612.9008236000506,25315.639368000007,125763.88500000001,125763.88500000001,0.07756758403831693,1766.0550000000076,3868.8284927999985
2021-03-10,26.655191599994396,126549.10500000001,126575.7601916,612.9008236000506,26100.85936800001,126549.10500000001,126549.10500000001,0.07180950095386412,785.2200000000012,3754.608577200004
2021-03-11,26.655191599994396,127830.78,127857.43519159999,612.9008236000506,27382.534368,127830.78,127830.78,0.062410872369179596,1281.6749999999884,3754.608577200004
2021-03-12,26.655191599994396,128005.695,128032.3501916,612.9008236000506,27557.449368,128005.695,128005.695,0.06112820623393456,174.91500000000815,3409.427999999992
2021-03-15,26.655191599994396,128765.385,128792.04019159998,612.9008236000506,28317.139368000004,128765.385,128765.385,0.05555733674713101,759.6899999999878,3409.427999999992
2021-03-16,26.655191599994396,128607.03,128633.68519159999,612.9008236000506,28158.784368,128607.03,128607.03,0.056718567035252174,-158.35499999999593,3056.2514999999803
2021-03-17,26.655191599994396,129045.52500000001,129072.1801916,612.9008236000506,28597.279368000007,129045.52500000001,129045.52500000001,0.05350304699995354,438.4950000000099,3056.2514999999803
2021-03-18,26.655191599994396,127166.655,127193.31019159999,612.9008236000506,26718.409367999997,127166.655,127166.655,0.06728095582153973,-1878.87000000001,3056.2514999999803
2021-03-19,26.655191599994396,126932.40000000001,126959.0551916,612.9008236000506,26484.154368000007,126932.40000000001,126932.40000000001,0.06899876707564485,-234.2549999999901,3056.2514999999803
2021-03-22,26.655191599994396,127946.355,127973.01019159998,612.9008236000506,27498.109367999994,127946.355,127946.355,0.061563351352794865,1013.9549999999872,3056.2514999999803
2021-03-23,26.655191599994396,126938.61,126965.26519159999,612.9008236000506,26490.364367999995,126938.61,126938.61,0.0689532286329735,-1007.7449999999953,3056.2514999999803
2021-03-24,26.655191599994396,126291.735,126318.39019159999,612.9008236000506,25843.489367999995,126291.735,126291.735,0.07369681641124635,-646.875,3056.2514999999803
2021-03-25,26.655191599994396,127005.19499999999,127031.85019159998,612.9008236000506,26556.94936799999,127005.19499999999,127005.19499999999,0.06846495533099667,713.4599999999919,3056.2514999999803
2021-03-26,26.655191599994396,129048.975,129075.6301916,612.9008236000506,28600.729368000004,129048.975,129048.975,0.05347774786513611,2043.7800000000134,3056.2514999999803
2021-03-29,26.655191599994396,128986.53000000001,129013.1851916,612.9008236000506,28538.284368000008,128986.53000000001,128986.53000000001,0.05393566220533199,-62.44499999999243,3056.2514999999803
2021-03-30,26.655191599994396,128643.255,128669.91019159999,612.9008236000506,28195.009368000006,128643.255,128643.255,0.05645292611966885,-343.27500000000873,3056.2514999999803
2021-03-31,26.655191599994396,129164.895,129191.55019159999,612.9008236000506,28716.649368000006,129164.895,129164.895,0.05262769693526963,521.6399999999994,3056.2514999999803
2021-04-01,26.655191599994396,130557.66,130584.31519159999,612.9008236000506,30109.414367999998,130557.66,130557.66,0.04241443620946296,1392.7649999999994,3056.2514999999803
2021-04-05,26.655191599994396,132430.32,132456.9751916,612.9008236000506,31982.074367999998,132430.32,132430.32,0.02868206583054814,1872.660000000018,3056.2514999999803
2021-04-06,26.655191599994396,132354.765,132381.42019160002,612.9008236000506,31906.519368,132354.765,132354.765,0.029236116883050358,-75.55499999999302,3056.2514999999803
2021-04-07,26.655191599994396,132506.565,132533.2201916,612.9008236000506,32058.319368,132506.565,132506.565,0.028122954951082413,151.79999999998836,3056.2514999999803
2021-04-08,26.655191599994396,133133.775,133160.4301916,612.9008236000506,32685.529367999996,133133.775,133133.775,0.023523572241269115,627.2099999999919,3056.2514999999803
2021-04-09,26.655191599994396,134101.155,134127.8101916,612.9008236000506,33652.90936800001,134101.155,134101.155,0.01642969483845464,967.3800000000047,3056.2514999999803
2021-04-12,26.655191599994396,134150.835,134177.4901916,612.9008236000506,33702.58936800001,134150.835,134150.835,0.016065387297083338,49.679999999993015,3056.2514999999803
2021-04-13,26.655191599994396,134550.69,134577.3451916,612.9008236000506,34102.444368000004,134550.69,134550.69,0.013133217571740201,399.8550000000105,3056.2514999999803
